pl_name,hostname,tic_id,pl_orbsmax,pl_rade,pl_masse,st_spectype,st_teff,st_rad,st_mass,st_lum,st_age,SpT_PM,Lxuv/Lbol,t_sat,gamma,v_esc,"Loss/0.01protoatm., t=0.1 Gyr",insol_0.1_Gyr,"Loss/0.01protoatm., t=0.6 Gyr",insol_0.6_Gyr,"Loss/0.01protoatm., t=1.0 Gyr",insol_1.0_Gyr,"Loss/0.01protoatm., t=5.0 Gyr",insol_5.0_Gyr,"Loss/0.01protoatm., t=10.0 Gyr",insol_10.0_Gyr,"Loss/0.01protoatm., star_age",insol_star_age
TOI-469.01,TOI-469,TIC 33692729,0.111,3.41,9.1,,5289.0,0.98,0.901,0.709,11.2,K0V,0.00100,0.1,1.23,18.3,0.58379,57.6,1.44106,57.6,1.62739,57.6,2.08980,57.6,2.24191,57.6,2.26456,63.0
TOI-481 b,TOI-481,TIC 339672028,0.097,11.09691,486.2799,G,5735.0,1.66,1.14,2.720,6.7,G3V,0.00100,0.1,1.23,74.0,0.03538,289.1,0.08734,289.1,0.09863,289.1,0.12666,289.1,0.13588,289.1,0.13073,301.3
GJ 367 b,GJ 367,TIC 34068865,0.00709,0.699,0.633,M1.0 V,3522.0,0.458,0.455,0.029,nan,M2V,0.00100,0.6,1.23,10.6,10.37919,574.9,62.27514,1397.4,92.28918,1833.8,166.77248,2580.6,191.27401,2758.9,nan,nan
TOI-2158 b,TOI-2158,TIC 342642208,0.075,10.76062147,260.61929374,,5673.0,1.41,1.12,1.701,8.0,G4V,0.00100,0.1,1.23,55.0,0.11752,302.5,0.29009,302.5,0.32760,302.5,0.42068,302.5,0.45131,302.5,0.44198,320.8
TOI-1386 b,TOI-1386,TIC 343019899,0.173,6.2163865,45.8,G5V,5735.0,1.0235,1.0363,1.024,3.2,G3V,0.00100,0.1,1.23,30.3,0.08299,34.2,0.20486,34.2,0.23134,34.2,0.29708,34.2,0.31870,34.2,0.28122,32.7
TOI-1448 b,TOI-1448,TIC 343628284,0.0567,2.749,19.5,,3412.0,0.38,0.372,0.018,nan,M3V,0.00100,0.6,1.23,29.8,0.00633,5.5,0.03797,13.3,0.05626,17.4,0.10167,24.5,0.11661,26.2,nan,nan
TOI-5181 A b,TOI-5181 A,TIC 346667887,0.0522,13.34989601,330.54154328,,6060.0,1.53,1.25,2.870,4.1,F9V,0.00100,0.1,1.23,55.6,0.48579,1053.3,1.19916,1053.3,1.35422,1053.3,1.73901,1053.3,1.86558,1053.3,1.69889,1038.9
TOI-1221 b,TOI-1221,TIC 349095149,0.387,2.91,1112.3994245,,5592.0,1.031,0.93,0.962,10.0,G6V,0.00100,0.1,1.23,218.6,0.00000,6.4,0.00001,6.4,0.00001,6.4,0.00001,6.4,0.00001,6.4,0.00001,7.0
HD 152843 c,HD 152843,TIC 349488688,0.1482,5.94,9.67,G0,6310.0,1.43,1.15,2.818,3.97,F7V,0.00100,0.1,1.23,14.3,6.09062,128.3,15.03444,128.3,16.97844,128.3,21.80271,128.3,23.38967,128.3,21.21594,126.1
HD 152843 b,HD 152843,TIC 349488688,0.1049,3.05,9.82,G0,6310.0,1.43,1.15,2.818,3.97,F7V,0.00100,0.1,1.23,20.1,1.59580,256.1,3.93915,256.1,4.44850,256.1,5.71250,256.1,6.12829,256.1,5.55876,251.6
TOI-4562 b,TOI-4562,TIC 349576261,0.768,12.53,732.0,F7 V,6096.0,1.152,1.192,1.790,0.7,F9V,0.00100,0.1,1.23,85.5,0.00024,3.0,0.00058,3.0,0.00066,3.0,0.00084,3.0,0.00091,3.0,0.00061,2.2
TOI-4504 c,TOI-4504,TIC 349972412,0.3569,11.09689089,1197.3231748504,K1 V,5315.0,0.92,0.89,0.620,10.0,K0V,0.00100,0.1,1.23,116.1,0.00010,4.9,0.00024,4.9,0.00027,4.9,0.00035,4.9,0.00038,4.9,0.00038,5.3
TOI-654.01,TOI-654,TIC 35009898,0.01944,2.378,8.71,M2 V,3521.0,0.43,0.419,0.025,nan,M2V,0.00100,0.6,1.23,21.4,0.24439,65.1,1.46632,158.2,2.17303,207.6,3.92681,292.2,4.50372,312.4,nan,nan
TOI-908 b,TOI-908,TIC 350153977,0.041657,3.186,16.137,G V,5626.0,1.028,0.95,0.913,4.6,G6V,0.00100,0.1,1.23,25.2,1.38394,526.1,3.41620,526.1,3.85792,526.1,4.95412,526.1,5.31471,526.1,4.90674,526.1
WASP-84 c,WASP-84,TIC 350293646,0.02359,1.95,15.2,K0,5280.0,0.768,0.853,0.473,2.1,K0V,0.00100,0.1,1.23,31.2,0.57795,850.2,1.42665,850.2,1.61112,850.2,2.06891,850.2,2.21950,850.2,1.84325,764.8
TOI-5108 b,TOI-5108,TIC 350348197,0.073,6.6,32.0,,5808.0,1.29,1.1,1.884,5.8,G2V,0.00100,0.1,1.23,24.6,2.10217,353.5,5.18912,353.5,5.86009,353.5,7.52518,353.5,8.07291,353.5,7.64992,362.8
TOI-201 c,TOI-201,TIC 350618622,4.28,11.13051784,4513.1633794,F6 V,6394.0,1.339,1.316,2.600,0.87,F6V,0.00100,0.1,1.23,225.1,0.00000,0.1,0.00000,0.1,0.00000,0.1,0.00000,0.1,0.00000,0.1,0.00000,0.1
TOI-201 b,TOI-201,TIC 350618622,0.3026,11.82547464,184.34047606,F6 V,6394.0,1.339,1.316,2.600,0.87,F6V,0.00100,0.1,1.23,44.1,0.02927,28.4,0.07224,28.4,0.08159,28.4,0.10477,28.4,0.11239,28.4,0.07915,21.7
TOI-1075 b,TOI-1075,TIC 351601843,0.01159,1.791,9.95,K9 V/M0 V,3875.0,0.581,0.604,0.072,6.0,M0V,0.00100,0.6,1.23,26.4,0.65621,533.9,3.93728,1297.8,5.83489,1703.0,10.54403,2396.5,12.09311,2562.1,10.97572,2518.8
HD 6061 b,HD 6061,TIC 352413427,0.06,2.42763557,10.0,,5934.0,1.0072,1.0269,1.136,2.4,G0V,0.00100,0.1,1.23,22.7,0.95622,315.6,2.36040,315.6,2.66561,315.6,3.42301,315.6,3.67216,315.6,3.11209,289.7
TOI-4010 d,TOI-4010,TIC 352682207,0.113,6.18,38.15,K V,4960.0,0.83,0.88,0.398,6.1,K3V,0.00100,0.1,1.23,27.8,0.10719,31.2,0.26459,31.2,0.29880,31.2,0.38371,31.2,0.41164,31.2,0.39218,32.2
TOI-4010 c,TOI-4010,TIC 352682207,0.058,5.93,20.31,K V,4960.0,0.83,0.88,0.398,6.1,K3V,0.00100,0.1,1.23,20.7,1.26829,118.5,3.13073,118.5,3.53554,118.5,4.54013,118.5,4.87060,118.5,4.64039,122.2
TOI-4010 b,TOI-4010,TIC 352682207,0.0229,3.02,11.0,K V,4960.0,0.83,0.88,0.398,6.1,K3V,0.00100,0.1,1.23,21.3,3.66350,759.9,9.04319,759.9,10.21251,759.9,13.11430,759.9,14.06885,759.9,13.40388,784.1
TOI-4342 b,TOI-4342,TIC 354944123,0.0519,2.329,7.3,M0 V,3866.0,0.598,0.587,0.075,nan,M0V,0.00100,0.6,1.23,19.8,0.13980,27.8,0.83882,67.7,1.24310,88.8,2.24637,125.0,2.57639,133.6,nan,nan
TOI-4342 c,TOI-4342,TIC 354944123,0.0804,2.349,4.8,M0 V,3866.0,0.598,0.587,0.075,nan,M0V,0.00100,0.6,1.23,16.0,0.13824,11.6,0.82946,28.2,1.22923,37.0,2.22130,52.1,2.54764,55.7,nan,nan
TOI-1260 b,TOI-1260,TIC 355867695,0.0367,2.41,8.56,K6 V,4227.0,0.672,0.679,0.129,6.7,K6V,0.00100,0.1,1.23,21.1,0.38752,95.8,0.95657,95.8,1.08026,95.8,1.38721,95.8,1.48818,95.8,1.43181,99.8
TOI-1260 d,TOI-1260,TIC 355867695,0.1116,3.12,11.84,K6 V,4227.0,0.672,0.679,0.129,6.7,K6V,0.00100,0.1,1.23,21.8,0.04753,10.4,0.11732,10.4,0.13249,10.4,0.17014,10.4,0.18252,10.4,0.17561,10.8
TOI-1260 c,TOI-1260,TIC 355867695,0.0657,2.76,13.2,K6 V,4227.0,0.672,0.679,0.129,6.7,K6V,0.00100,0.1,1.23,24.4,0.07638,29.9,0.18854,29.9,0.21292,29.9,0.27341,29.9,0.29331,29.9,0.28220,31.1
TOI-3261 b,TOI-3261,TIC 358070912,0.01714,3.82,30.3,K1.5+/-1,5068.0,0.849,0.861,0.430,6.5,K2V,0.00100,0.1,1.23,31.5,1.88228,1463.7,4.64634,1463.7,5.24712,1463.7,6.73804,1463.7,7.22848,1463.7,6.93293,1520.6
TOI-2202 b,TOI-2202,TIC 358107516,0.09564,10.95117414,287.316879928,K8 V,5169.0,0.808,0.841,0.397,6.4,K1V,0.00100,0.1,1.23,57.3,0.01463,43.4,0.03610,43.4,0.04077,43.4,0.05235,43.4,0.05616,43.4,0.05378,45.0
TOI-2977 b,TOI-2977,TIC 361343239,0.03386,13.15934334,533.95172376,,5691.0,1.073,0.936,1.089,9.8,G4V,0.00100,0.1,1.23,71.2,0.16080,949.9,0.39693,949.9,0.44825,949.9,0.57562,949.9,0.61752,949.9,0.61639,1026.9
TOI-5027 b,TOI-5027,TIC 361711730,0.093,10.76062147,642.01338214,,5909.0,0.92,1.02,0.932,0.4,G0V,0.00100,0.1,1.23,86.4,0.00690,107.8,0.01703,107.8,0.01923,107.8,0.02470,107.8,0.02650,107.8,0.01509,66.5
TOI-1408 c,TOI-1408,TIC 364186197,0.03587,2.22,7.6,F8 V,6117.0,1.53,1.312,2.960,2.7,F8V,0.00100,0.1,1.23,20.7,9.22977,2300.5,22.78328,2300.5,25.72924,2300.5,33.03996,2300.5,35.44484,2300.5,30.55524,2148.1
TOI-1408 b,TOI-1408,TIC 364186197,0.05778,25.0,593.0,F8 V,6117.0,1.53,1.312,2.960,2.7,F8V,0.00100,0.1,1.23,54.4,0.83441,886.6,2.05969,886.6,2.32602,886.6,2.98694,886.6,3.20435,886.6,2.76231,827.9
TOI-1232 b,TOI-1232,TIC 364395234,0.117,10.92875618,220.572914458,G1 V,5823.0,1.072,1.058,1.183,4.0,G1V,0.00100,0.1,1.23,50.2,0.04911,86.4,0.12122,86.4,0.13689,86.4,0.17579,86.4,0.18859,86.4,0.17122,85.0
TOI-1232 c,TOI-1232,TIC 364395234,0.194,8.88,58.480426888,G1 V,5823.0,1.072,1.058,1.183,4.0,G1V,0.00100,0.1,1.23,28.7,0.13631,31.4,0.33647,31.4,0.37998,31.4,0.48795,31.4,0.52347,31.4,0.47526,30.9
TOI-2969 b,TOI-2969,TIC 36452991,0.0261,12.32987877,368.68095212,K3 V,4738.0,0.7,0.71,0.260,nan,K3V,0.00100,0.1,1.23,61.1,0.11148,381.7,0.27518,381.7,0.31076,381.7,0.39907,381.7,0.42811,381.7,nan,nan
TIC 365102760 b,TIC 365102760,TIC 365102760,0.0622,6.21,19.2,,4900.0,3.13,1.17,5.093,6.3,K3V,0.00100,0.1,1.23,19.7,18.11438,1316.5,44.71455,1316.5,50.49629,1316.5,64.84434,1316.5,69.56418,1316.5,66.50236,1363.2
TOI-1288 b,TOI-1288,TIC 365733349,0.0374,4.96846551,44.1,G V,5388.0,0.9583,0.9552,0.700,6.5,G9V,0.00100,0.1,1.23,33.3,0.66846,500.4,1.65008,500.4,1.86344,500.4,2.39291,500.4,2.56709,500.4,2.46213,519.9
LTT 3780 c,LTT 3780,TIC 36724087,0.0757,2.39,8.04,M3.5 V,3358.0,0.38,0.381,0.016,3.1,M3V,0.00100,0.6,1.23,20.5,0.01288,2.9,0.07728,7.0,0.11452,9.2,0.20695,12.9,0.23735,13.8,0.18297,11.5
LTT 3780 b,LTT 3780,TIC 36724087,0.01195,1.325,2.46,M3.5 V,3358.0,0.38,0.381,0.016,3.1,M3V,0.00100,0.6,1.23,15.2,0.94070,115.5,5.64423,280.8,8.36452,368.5,15.11522,518.6,17.33588,554.5,13.36388,463.0
TOI-1758 b,TOI-1758,TIC 367858035,0.141409,3.62,6.9,,5169.0,0.81,0.88,0.424,7.5,K1V,0.00100,0.1,1.23,15.4,0.44748,21.2,1.10459,21.2,1.24742,21.2,1.60186,21.2,1.71845,21.2,1.67231,22.4
TOI-2015 b,TOI-2015,TIC 368287008,0.029322,3.309,9.2,M4 +/- 0.5,3297.0,0.3273,0.3041,0.032,5.5,M3.5V,0.00100,0.6,1.23,18.6,0.33956,37.5,2.03737,91.0,3.01930,119.5,5.45607,168.1,6.25766,179.7,5.57402,173.4
HD 93963 A c,HD 93963 A,TIC 368435330,0.04726,3.11976057,18.4,G0 V,5908.0,1.0311,1.0844,1.169,1.3,G0V,0.00100,0.1,1.23,27.2,0.99422,523.4,2.45419,523.4,2.77152,523.4,3.55903,523.4,3.81808,523.4,2.92058,433.6
HD 93963 A b,HD 93963 A,TIC 368435330,0.02061,1.46954368,2.8,G0 V,5908.0,1.0311,1.0844,1.169,1.3,G0V,0.00100,0.1,1.23,15.4,23.59485,2752.0,58.24287,2752.0,65.77387,2752.0,84.46289,2752.0,90.61071,2752.0,69.31127,2280.2
GJ 1252 b,GJ 1252,TIC 370133522,0.00915,1.193,1.32,M3,3458.0,0.391,0.381,0.020,3.9,M2.5V,0.00100,0.6,1.23,11.8,4.83196,234.1,28.99174,569.0,42.96457,746.7,77.63973,1050.8,89.04625,1123.4,73.08762,998.8
TOI-2000 c,TOI-2000,TIC 371188886,0.0878,8.14,81.7,,5611.0,1.134,1.082,1.147,5.3,G6V,0.00100,0.1,1.23,35.4,0.25464,148.8,0.62858,148.8,0.70985,148.8,0.91155,148.8,0.97790,148.8,0.91754,151.2
TOI-2000 b,TOI-2000,TIC 371188886,0.04271,2.7,11.0,,5611.0,1.134,1.082,1.147,5.3,G6V,0.00100,0.1,1.23,22.6,2.16640,628.8,5.34766,628.8,6.03913,628.8,7.75510,628.8,8.31957,628.8,7.80609,639.0
TOI-2196 b,TOI-2196,TIC 372172128,0.02234,3.51,26.0,G V,5634.0,1.043,1.032,0.990,4.5,G5V,0.00100,0.1,1.23,30.4,2.68770,1983.7,6.63446,1983.7,7.49232,1983.7,9.62119,1983.7,10.32149,1983.7,9.50463,1978.6
TOI-1648 b,TOI-1648,TIC 376353509,0.0694,2.54,7.4,,4850.0,0.81,0.83,0.352,5.7,K3V,0.00100,0.1,1.23,19.1,0.46289,73.0,1.14263,73.0,1.29038,73.0,1.65703,73.0,1.77764,73.0,1.68132,74.8
TOI-1811 b,TOI-1811,TIC 376524552,0.04389,11.14172682,308.929211604,,4766.0,0.769,0.817,0.275,5.9,K3V,0.00100,0.1,1.23,58.9,0.04387,142.9,0.10829,142.9,0.12229,142.9,0.15704,142.9,0.16847,142.9,0.15993,147.0
TOI-561 d,TOI-561,TIC 377064495,0.1587,2.615,13.33,G9 V,5342.0,0.843,0.806,0.522,16.1,G9V,0.00100,0.1,1.23,25.2,0.04418,20.7,0.10905,20.7,0.12315,20.7,0.15814,20.7,0.16965,20.7,0.17656,23.4
TOI-561 e,TOI-561,TIC 377064495,0.33,2.517,12.4,G9 V,5342.0,0.843,0.806,0.522,16.1,G9V,0.00100,0.1,1.23,24.8,0.01053,4.8,0.02599,4.8,0.02935,4.8,0.03769,4.8,0.04043,4.8,0.04208,5.4
TOI-561 c,TOI-561,TIC 377064495,0.0889,2.865,5.93,G9 V,5342.0,0.843,0.806,0.522,16.1,G9V,0.00100,0.1,1.23,16.1,0.93554,66.0,2.30934,66.0,2.60795,66.0,3.34897,66.0,3.59273,66.0,3.73906,74.5
TOI-561 b,TOI-561,TIC 377064495,0.01064,1.397,2.02,G9 V,5342.0,0.843,0.806,0.522,16.1,G9V,0.00100,0.1,1.23,13.4,65.25368,4610.9,161.07590,4610.9,181.90354,4610.9,233.58972,4610.9,250.59206,4610.9,260.79811,5197.7
TOI-260 b,TOI-260,TIC 37749396,0.0943,1.71,4.23,K8 V,4026.0,0.607,0.616,0.087,15.9,K8V,0.00100,0.1,1.23,17.6,0.05811,9.8,0.14343,9.8,0.16198,9.8,0.20801,9.8,0.22315,9.8,0.23201,11.1
TOI-2384 b,TOI-2384,TIC 382602147,0.02793,11.48920522,624.850648162,,3943.0,0.6113,0.635,0.076,9.4,K9V,0.00100,0.1,1.23,82.4,0.00802,97.5,0.01979,97.5,0.02235,97.5,0.02870,97.5,0.03079,97.5,0.03062,105.0
TOI-283 b,TOI-283,TIC 382626661,0.123,2.34,6.54,K,5213.0,0.85,0.8,0.460,10.4,K1V,0.00100,0.1,1.23,18.7,0.19292,30.4,0.47621,30.4,0.53779,30.4,0.69059,30.4,0.74086,30.4,0.74347,33.0
TOI-530 b,TOI-530,TIC 387690507,0.052,9.30345398,127.1313628,M0.5 V,3659.0,0.54,0.53,0.049,nan,M1V,0.00100,0.6,1.23,41.3,0.01912,18.1,0.11474,44.0,0.17004,57.8,0.30727,81.3,0.35241,87.0,nan,nan
TOI-6034 b,TOI-6034,TIC 388076422,0.02949,11.92,254.0,,3635.0,0.489,0.514,0.040,7.8,M1.5V,0.00100,0.6,1.23,51.6,0.02525,45.4,0.15153,110.4,0.22456,144.9,0.40579,203.9,0.46541,218.0,0.44512,225.8
TOI-2120 b,TOI-2120,TIC 389900760,0.0377,2.122,6.8,,3131.0,0.245,0.211,0.005,nan,M4.5V,0.00010,0.6,1.23,20.0,0.00159,0.4,0.00955,0.9,0.01416,1.2,0.02558,1.6,0.02934,1.7,nan,nan
TOI-2109 b,TOI-2109,TIC 392476080,0.01791,15.098497,1595.49860314,F,6540.0,1.698,1.453,4.710,1.77,F5V,0.00100,0.1,1.23,114.9,0.42050,14683.5,1.03799,14683.5,1.17221,14683.5,1.50528,14683.5,1.61485,14683.5,1.30470,12849.8
TOI-6054.02,TOI-6054,TIC 392681545,0.1079,2.82,9.3,,6047.0,1.662,1.107,3.330,6.0,F9V,0.00100,0.1,1.23,20.3,1.57076,286.0,3.87736,286.0,4.37871,286.0,5.62288,286.0,6.03216,286.0,5.73694,294.6
TOI-6054.01,TOI-6054,TIC 392681545,0.0763,2.64,12.5,,6047.0,1.662,1.107,3.330,6.0,F9V,0.00100,0.1,1.23,24.3,1.42664,572.0,3.52160,572.0,3.97695,572.0,5.10697,572.0,5.47869,572.0,5.21056,589.2
TIC 393818343 b,TIC 393818343,TIC 393818343,0.1291,12.18416202,1379.37528638,G0,5756.0,1.086,1.082,1.168,3.8,G2V,0.00100,0.1,1.23,119.0,0.00141,70.1,0.00348,70.1,0.00393,70.1,0.00505,70.1,0.00542,70.1,0.00489,68.5
TOI-1820 b,TOI-1820,TIC 393831507,0.061,12.778238,731.0053361,,5734.0,1.51,1.04,1.969,11.0,G3V,0.00100,0.1,1.23,84.6,0.04377,529.2,0.10804,529.2,0.12201,529.2,0.15668,529.2,0.16808,529.2,0.16951,578.1
TOI-2025 b,TOI-2025,TIC 394050135,0.0892,11.89272852,1144.1822652,,5977.0,1.459,1.199,2.440,4.5,F9.5V,0.00100,0.1,1.23,109.7,0.00835,306.7,0.02060,306.7,0.02326,306.7,0.02987,306.7,0.03205,306.7,0.02951,305.9
HD 1397 b,HD 1397,TIC 394137592,0.1097,11.500434,131.89945,G5 III/IV,5521.0,2.336,1.324,4.570,4.51,G7V,0.00100,0.1,1.23,37.9,0.70323,379.8,1.73588,379.8,1.96034,379.8,2.51735,379.8,2.70058,379.8,2.48750,378.9
TOI-2364 b,TOI-2364,TIC 39414571,0.04871,8.60849718,71.511391575,,5306.0,0.886,0.954,0.560,3.5,K0V,0.00100,0.1,1.23,32.2,0.62362,236.0,1.53937,236.0,1.73841,236.0,2.23237,236.0,2.39486,236.0,2.13810,228.2
TOI-2328 b,TOI-2328,TIC 394287035,0.127,9.97599282,50.85254512,,5525.0,0.9,0.95,0.676,4.0,G7V,0.00100,0.1,1.23,25.2,0.34081,41.9,0.84128,41.9,0.95007,41.9,1.22002,41.9,1.30882,41.9,1.18828,41.2
TOI-1107 b,TOI-1107,TIC 394561119,0.0561,14.57167491,1064.72516345,F6 V,6311.0,1.81,1.35,4.690,2.6,F7V,0.00100,0.1,1.23,95.6,0.08614,1490.2,0.21264,1490.2,0.24014,1490.2,0.30837,1490.2,0.33082,1490.2,0.28365,1384.0
TOI-2236 b,TOI-2236,TIC 394722182,0.05009,14.36991326,502.16888306,,6248.0,1.573,1.343,3.410,2.52,F7V,0.00100,0.1,1.23,66.1,0.33872,1359.1,0.83612,1359.1,0.94423,1359.1,1.21253,1359.1,1.30078,1359.1,1.11030,1256.5
TOI-4377 b,TOI-4377,TIC 394918211,0.0579,15.10970598,304.161785499,,4974.0,3.52,1.36,6.640,3.88,K2V,0.00100,0.1,1.23,50.2,1.56424,1980.7,3.86126,1980.7,4.36053,1980.7,5.59954,1980.7,6.00711,1980.7,5.43342,1940.5
TOI-1333 b,TOI-1333,TIC 395171208,0.0626,15.647764,753.2571,,6274.0,1.925,1.464,5.170,2.33,F7V,0.00100,0.1,1.23,77.6,0.18869,1319.3,0.46577,1319.3,0.52599,1319.3,0.67545,1319.3,0.72461,1319.3,0.61140,1205.7
TOI-2152 A b,TOI-2152,TIC 395393265,0.05064,14.35870428,899.45439181,F4 V,6630.0,1.612,1.516,4.500,0.83,F4V,0.00100,0.1,1.23,88.5,0.13600,1754.8,0.33571,1754.8,0.37912,1754.8,0.48684,1754.8,0.52228,1754.8,0.36387,1324.2
LHS 1478 b,LHS 1478,TIC 396562848,0.01848,1.242,2.33,m3 V,3381.0,0.246,0.236,0.007,nan,M3V,0.00100,0.6,1.23,15.3,0.15649,20.9,0.93895,50.9,1.39148,66.8,2.51450,94.0,2.88392,100.5,nan,nan
TOI-1694 b,TOI-1694,TIC 396740648,0.045,5.3422266,31.3,,5058.0,0.8036,0.853,0.382,4.3,K2V,0.00100,0.1,1.23,27.1,0.62179,188.6,1.53487,188.6,1.73333,188.6,2.22584,188.6,2.38785,188.6,2.18703,187.1
HD 77946 b,HD 77946,TIC 39699648,0.073,2.89646124,10.9,F5,6007.0,1.3174,1.1973,2.036,3.1,F9.5V,0.00100,0.1,1.23,21.7,1.65507,382.1,4.08547,382.1,4.61373,382.1,5.92468,382.1,6.35592,382.1,5.58458,363.6
TOI-2537 b,TOI-2537,TIC 399967279,0.3715,11.25381662,415.401727949,,4870.0,0.771,0.771,0.301,1.1,K3V,0.00100,0.1,1.23,67.9,0.00038,2.2,0.00094,2.2,0.00106,2.2,0.00137,2.2,0.00147,2.2,0.00108,1.7
TOI-2368 b,TOI-2368,TIC 401125028,0.05649,10.83908434,206.58846455,,5360.0,0.846,0.897,0.531,4.2,G9V,0.00100,0.1,1.23,48.8,0.10516,166.4,0.25958,166.4,0.29314,166.4,0.37644,166.4,0.40384,166.4,0.36883,164.6
TOI-2193 A b,TOI-2193 A,TIC 401604346,0.03319,19.83989584,298.75870258,,5966.0,1.248,1.082,1.779,5.5,F9.5V,0.00100,0.1,1.23,43.4,2.99278,1615.0,7.38754,1615.0,8.34277,1615.0,10.71329,1615.0,11.49308,1615.0,10.82803,1648.0
TOI-5261 b,TOI-5261,TIC 402828941,0.05134,11.60129502,3651.84839643,,5790.0,1.021,1.037,1.049,4.2,G2V,0.00100,0.1,1.23,198.4,0.00099,398.0,0.00244,398.0,0.00275,398.0,0.00353,398.0,0.00379,398.0,0.00346,393.7
TOI-2093 c,TOI-2093,TIC 402898317,0.257,2.3,15.8,K5 V,4426.0,0.729,0.745,0.184,6.6,K5V,0.00100,0.1,1.23,29.3,0.00287,2.8,0.00709,2.8,0.00801,2.8,0.01028,2.8,0.01103,2.8,0.01060,2.9
TOI-5786 b,TOI-5786,TIC 40292751,0.114,8.54,73.0,,6235.0,1.36,1.23,2.496,2.5,F7V,0.00100,0.1,1.23,32.7,0.47553,192.1,1.17383,192.1,1.32561,192.1,1.70227,192.1,1.82617,192.1,1.55695,177.4
HD 213885 b,HD 213885,TIC 403224672,0.02012,1.745,8.83,G,5978.0,1.1011,1.068,1.376,3.8,F9.5V,0.00100,0.1,1.23,25.1,4.90638,3399.1,12.11117,3399.1,13.67719,3399.1,17.56343,3399.1,18.84183,3399.1,16.99821,3321.5
TOI-1842 b,TOI-1842,TIC 404505029,0.1,12.3485023,89.4,,6039.0,2.032,1.4643,4.955,2.5,F9V,0.00100,0.1,1.23,30.1,2.47252,495.5,6.10331,495.5,6.89248,495.5,8.85092,495.5,9.49515,495.5,8.09534,457.6
HD 21520 b,HD 21520,TIC 404518509,0.1726,2.697,17.7,,5871.0,1.044,1.09,1.164,5.3,G1V,0.00100,0.1,1.23,28.6,0.05182,39.1,0.12792,39.1,0.14446,39.1,0.18550,39.1,0.19900,39.1,0.18672,39.7
TOI-912 b,TOI-912,TIC 406941612,0.041,1.93,5.1,M3,3572.0,0.419,0.418,0.026,0.8,M2V,0.00100,0.6,1.23,18.2,0.08950,15.3,0.53700,37.2,0.79582,48.8,1.43809,68.6,1.64937,73.4,0.68649,33.1
TOI-5388.01,TOI-5388,TIC 407591297,0.024335855,0.99,2.2,M3.0 V,3440.0,0.3,0.292,0.011,nan,M3V,0.00100,0.6,1.23,16.7,0.08130,19.1,0.48782,46.5,0.72293,61.1,1.30638,85.9,1.49831,91.9,nan,nan
HD 25463 b,HD 25463,TIC 407966340,0.076,2.54535814,8.7,,6353.0,1.4182,1.251,2.970,2.3,F6V,0.00100,0.1,1.23,20.7,2.37286,514.2,5.85731,514.2,6.61468,514.2,8.49418,514.2,9.11245,514.2,7.67378,469.0
HD 25463 c,HD 25463,TIC 407966340,0.0443,1.36354953,4.3,,6353.0,1.4182,1.251,2.970,2.3,F6V,0.00100,0.1,1.23,19.9,4.39501,1513.4,10.84890,1513.4,12.25170,1513.4,15.73290,1513.4,16.87806,1513.4,14.21336,1380.4
TOI-1736 b,TOI-1736,TIC 408618999,0.073,3.18175535,12.3,,5636.0,1.4286,1.0373,1.865,9.2,G5V,0.00100,0.1,1.23,22.0,1.57818,350.0,3.89567,350.0,4.39939,350.0,5.64943,350.0,6.06064,350.0,6.01457,376.2
TOI-1759 b,TOI-1759,TIC 408636441,0.1177,3.14,10.8,M0.0 V,4065.0,0.597,0.606,0.088,5.0,K7V,0.00100,0.1,1.23,20.7,0.03558,6.3,0.08782,6.3,0.09918,6.3,0.12736,6.3,0.13663,6.3,0.12736,6.4
TOI-4214 b,TOI-4214,TIC 409594381,0.05018,10.68215861,165.27077164,,6370.0,1.434,1.382,3.040,1.1,F6V,0.00100,0.1,1.23,44.0,1.14110,1207.3,2.81677,1207.3,3.18098,1207.3,4.08483,1207.3,4.38215,1207.3,3.24433,968.1
TOI-1478 b,TOI-1478,TIC 409794137,0.0818,11.99360935,279.68899816,,5597.0,1.048,0.947,0.971,9.1,G6V,0.00100,0.1,1.23,54.0,0.06779,145.1,0.16733,145.1,0.18896,145.1,0.24266,145.1,0.26032,145.1,0.25808,155.8
GJ 357 b,GJ 357,TIC 413248763,0.036,1.2,1.84,M2.5 V,3505.0,0.337,0.342,0.016,nan,M2.5V,0.00100,0.6,1.23,13.8,0.13271,12.3,0.79626,29.8,1.18003,39.2,2.13239,55.1,2.44567,58.9,nan,nan
TOI-4773 b,TOI-4773,TIC 415276070,0.03216,15.22179579,1687.66884117,,6740.0,1.55,1.452,4.450,1.07,F3V,0.00100,0.1,1.23,117.7,0.11285,4302.6,0.27855,4302.6,0.31457,4302.6,0.40395,4302.6,0.43336,4302.6,0.31903,3430.9
TOI-3523 A b,TOI-3523 A,TIC 417047499,0.03559,15.9727975,435.42491759,,6450.0,1.448,1.131,3.270,4.3,F5V,0.00100,0.1,1.23,58.4,1.17528,2581.6,2.90113,2581.6,3.27626,2581.6,4.20718,2581.6,4.51341,2581.6,4.13383,2561.1
